DOC ID,Relation ID,Relation Type,Relation Name,Term 1,Term 2,abstract
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T21,Arg2:T35,PMA is NOT DOWNREGULATOR of PKC-delta
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T21,Arg2:T35,PMA is NOT INHIBITOR of PKC-delta
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T21,Arg2:T35,PMA is NOT INDIRECT-DOWNREGULATOR of PKC-delta
15126366,CPR:8,N ,NOT AGONIST,Arg1:T21,Arg2:T35,PMA is NOT AGONIST of PKC-delta
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T21,Arg2:T35,PMA is NOT AGONIST-ACTIVATOR of PKC-delta
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T21,Arg2:T35,PMA is NOT AGONIST-INHIBITOR of PKC-delta
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T21,Arg2:T35,PMA is NOT ANTAGONIST of PKC-delta
15126366,CPR:2,N ,DIRECT-REGULATOR,Arg1:T4,Arg2:T25,PMA is DIRECT-REGULATOR of C1b domain
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T4,Arg2:T25,PMA is NOT UPREGULATOR of C1b domain
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T4,Arg2:T25,PMA is NOT ACTIVATOR of C1b domain
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T4,Arg2:T25,PMA is NOT INDIRECT-UPREGULATOR of C1b domain
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T4,Arg2:T25,PMA is NOT DOWNREGULATOR of C1b domain
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T4,Arg2:T25,PMA is NOT INHIBITOR of C1b domain
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T4,Arg2:T25,PMA is NOT INDIRECT-DOWNREGULATOR of C1b domain
15126366,CPR:8,N ,NOT AGONIST,Arg1:T4,Arg2:T25,PMA is NOT AGONIST of C1b domain
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T4,Arg2:T25,PMA is NOT AGONIST-ACTIVATOR of C1b domain
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T4,Arg2:T25,PMA is NOT AGONIST-INHIBITOR of C1b domain
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T4,Arg2:T25,PMA is NOT ANTAGONIST of C1b domain
15126366,CPR:2,N ,DIRECT-REGULATOR,Arg1:T4,Arg2:T26,PMA is DIRECT-REGULATOR of PKC-delta
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T4,Arg2:T26,PMA is NOT UPREGULATOR of PKC-delta
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T4,Arg2:T26,PMA is NOT ACTIVATOR of PKC-delta
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T4,Arg2:T26,PMA is NOT INDIRECT-UPREGULATOR of PKC-delta
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T4,Arg2:T26,PMA is NOT DOWNREGULATOR of PKC-delta
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T4,Arg2:T26,PMA is NOT INHIBITOR of PKC-delta
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T4,Arg2:T26,PMA is NOT INDIRECT-DOWNREGULATOR of PKC-delta
15126366,CPR:8,N ,NOT AGONIST,Arg1:T4,Arg2:T26,PMA is NOT AGONIST of PKC-delta
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T4,Arg2:T26,PMA is NOT AGONIST-ACTIVATOR of PKC-delta
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T4,Arg2:T26,PMA is NOT AGONIST-INHIBITOR of PKC-delta
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T4,Arg2:T26,PMA is NOT ANTAGONIST of PKC-delta
15126366,CPR:2,N ,DIRECT-REGULATOR,Arg1:T5,Arg2:T25,diacylglycerol is DIRECT-REGULATOR of C1b domain
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT UPREGULATOR of C1b domain
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT ACTIVATOR of C1b domain
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT INDIRECT-UPREGULATOR of C1b domain
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT DOWNREGULATOR of C1b domain
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT INHIBITOR of C1b domain
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT INDIRECT-DOWNREGULATOR of C1b domain
15126366,CPR:8,N ,NOT AGONIST,Arg1:T5,Arg2:T25,diacylglycerol is NOT AGONIST of C1b domain
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT AGONIST-ACTIVATOR of C1b domain
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T5,Arg2:T25,diacylglycerol is NOT AGONIST-INHIBITOR of C1b domain
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T5,Arg2:T25,diacylglycerol is NOT ANTAGONIST of C1b domain
15126366,CPR:2,N ,DIRECT-REGULATOR,Arg1:T5,Arg2:T26,diacylglycerol is DIRECT-REGULATOR of PKC-delta
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT UPREGULATOR of PKC-delta
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT ACTIVATOR of PKC-delta
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT INDIRECT-UPREGULATOR of PKC-delta
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT DOWNREGULATOR of PKC-delta
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT INHIBITOR of PKC-delta
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT INDIRECT-DOWNREGULATOR of PKC-delta
15126366,CPR:8,N ,NOT AGONIST,Arg1:T5,Arg2:T26,diacylglycerol is NOT AGONIST of PKC-delta
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT AGONIST-ACTIVATOR of PKC-delta
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T5,Arg2:T26,diacylglycerol is NOT AGONIST-INHIBITOR of PKC-delta
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T5,Arg2:T26,diacylglycerol is NOT ANTAGONIST of PKC-delta
15126366,CPR:2,N ,DIRECT-REGULATOR,Arg1:T9,Arg2:T28,I3A is DIRECT-REGULATOR of protein kinase C
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T9,Arg2:T28,I3A is NOT UPREGULATOR of protein kinase C
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T9,Arg2:T28,I3A is NOT ACTIVATOR of protein kinase C
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T28,I3A is NOT INDIRECT-UPREGULATOR of protein kinase C
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T9,Arg2:T28,I3A is NOT DOWNREGULATOR of protein kinase C
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T9,Arg2:T28,I3A is NOT INHIBITOR of protein kinase C
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T9,Arg2:T28,I3A is NOT INDIRECT-DOWNREGULATOR of protein kinase C
15126366,CPR:8,N ,NOT AGONIST,Arg1:T9,Arg2:T28,I3A is NOT AGONIST of protein kinase C
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T28,I3A is NOT AGONIST-ACTIVATOR of protein kinase C
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T28,I3A is NOT AGONIST-INHIBITOR of protein kinase C
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T9,Arg2:T28,I3A is NOT ANTAGONIST of protein kinase C
15126366,CPR:2,N ,DIRECT-REGULATOR,Arg1:T9,Arg2:T29,I3A is DIRECT-REGULATOR of PKC
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T9,Arg2:T29,I3A is NOT UPREGULATOR of PKC
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T9,Arg2:T29,I3A is NOT ACTIVATOR of PKC
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T9,Arg2:T29,I3A is NOT INDIRECT-UPREGULATOR of PKC
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T9,Arg2:T29,I3A is NOT DOWNREGULATOR of PKC
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T9,Arg2:T29,I3A is NOT INHIBITOR of PKC
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T9,Arg2:T29,I3A is NOT INDIRECT-DOWNREGULATOR of PKC
15126366,CPR:8,N ,NOT AGONIST,Arg1:T9,Arg2:T29,I3A is NOT AGONIST of PKC
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T9,Arg2:T29,I3A is NOT AGONIST-ACTIVATOR of PKC
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T9,Arg2:T29,I3A is NOT AGONIST-INHIBITOR of PKC
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T9,Arg2:T29,I3A is NOT ANTAGONIST of PKC
15126366,CPR:2,N ,REGULATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is REGULATOR of protein kinase C
15126366,CPR:10,N ,NOT UPREGULATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT UPREGULATOR of protein kinase C
15126366,CPR:10,N ,NOT ACTIVATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT ACTIVATOR of protein kinase C
15126366,CPR:10,N ,NOT INDIRECT-UPREGULATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT INDIRECT-UPREGULATOR of protein kinase C
15126366,CPR:7,N ,NOT DOWNREGULATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT DOWNREGULATOR of protein kinase C
15126366,CPR:7,N ,NOT INHIBITOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT INHIBITOR of protein kinase C
15126366,CPR:7,N ,NOT INDIRECT-DOWNREGULATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT INDIRECT-DOWNREGULATOR of protein kinase C
15126366,CPR:8,N ,NOT AGONIST,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT AGONIST of protein kinase C
15126366,CPR:8,N ,NOT AGONIST-ACTIVATOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT AGONIST-ACTIVATOR of protein kinase C
15126366,CPR:8,N ,NOT AGONIST-INHIBITOR,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT AGONIST-INHIBITOR of protein kinase C
15126366,CPR:9,N ,NOT ANTAGONIST,Arg1:T23,Arg2:T37,ingenol 3-angelate is NOT ANTAGONIST of protein kinase C
15126366,CPR:3,Y ,ACTIVATOR,Arg1:T6,Arg2:T27,I3A is ACTIVATOR of PKC-alpha
15126366,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T6,Arg2:T27,I3A is NOT DOWNREGULATOR of PKC-alpha
15126366,CPR:7,Y ,NOT INHIBITOR,Arg1:T6,Arg2:T27,I3A is NOT INHIBITOR of PKC-alpha
15126366,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T6,Arg2:T27,I3A is NOT INDIRECT-DOWNREGULATOR of PKC-alpha
15126366,CPR:8,Y ,NOT AGONIST,Arg1:T6,Arg2:T27,I3A is NOT AGONIST of PKC-alpha
15126366,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T6,Arg2:T27,I3A is NOT AGONIST-ACTIVATOR of PKC-alpha
15126366,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T6,Arg2:T27,I3A is NOT AGONIST-INHIBITOR of PKC-alpha
15126366,CPR:9,Y ,NOT ANTAGONIST,Arg1:T6,Arg2:T27,I3A is NOT ANTAGONIST of PKC-alpha
15126366,CPR:3,Y ,ACTIVATOR,Arg1:T7,Arg2:T27,PMA is ACTIVATOR of PKC-alpha
15126366,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T7,Arg2:T27,PMA is NOT DOWNREGULATOR of PKC-alpha
15126366,CPR:7,Y ,NOT INHIBITOR,Arg1:T7,Arg2:T27,PMA is NOT INHIBITOR of PKC-alpha
15126366,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T7,Arg2:T27,PMA is NOT INDIRECT-DOWNREGULATOR of PKC-alpha
15126366,CPR:8,Y ,NOT AGONIST,Arg1:T7,Arg2:T27,PMA is NOT AGONIST of PKC-alpha
15126366,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T7,Arg2:T27,PMA is NOT AGONIST-ACTIVATOR of PKC-alpha
15126366,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T7,Arg2:T27,PMA is NOT AGONIST-INHIBITOR of PKC-alpha
15126366,CPR:9,Y ,NOT ANTAGONIST,Arg1:T7,Arg2:T27,PMA is NOT ANTAGONIST of PKC-alpha
15126366,CPR:3,Y ,INDIRECT-UPREGULATOR,Arg1:T22,Arg2:T24,I3A is INDIRECT-UPREGULATOR of interleukin 6
15126366,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T22,Arg2:T24,I3A is NOT DOWNREGULATOR of interleukin 6
15126366,CPR:7,Y ,NOT INHIBITOR,Arg1:T22,Arg2:T24,I3A is NOT INHIBITOR of interleukin 6
15126366,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T22,Arg2:T24,I3A is NOT INDIRECT-DOWNREGULATOR of interleukin 6
15126366,CPR:8,Y ,NOT AGONIST,Arg1:T22,Arg2:T24,I3A is NOT AGONIST of interleukin 6
15126366,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T22,Arg2:T24,I3A is NOT AGONIST-ACTIVATOR of interleukin 6
15126366,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T22,Arg2:T24,I3A is NOT AGONIST-INHIBITOR of interleukin 6
15126366,CPR:9,Y ,NOT ANTAGONIST,Arg1:T22,Arg2:T24,I3A is NOT ANTAGONIST of interleukin 6
15126366,CPR:3,Y ,INDIRECT-UPREGULATOR,Arg1:T22,Arg2:T36,I3A is INDIRECT-UPREGULATOR of cytokine
15126366,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T22,Arg2:T36,I3A is NOT DOWNREGULATOR of cytokine
15126366,CPR:7,Y ,NOT INHIBITOR,Arg1:T22,Arg2:T36,I3A is NOT INHIBITOR of cytokine
15126366,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T22,Arg2:T36,I3A is NOT INDIRECT-DOWNREGULATOR of cytokine
15126366,CPR:8,Y ,NOT AGONIST,Arg1:T22,Arg2:T36,I3A is NOT AGONIST of cytokine
15126366,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T22,Arg2:T36,I3A is NOT AGONIST-ACTIVATOR of cytokine
15126366,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T22,Arg2:T36,I3A is NOT AGONIST-INHIBITOR of cytokine
15126366,CPR:9,Y ,NOT ANTAGONIST,Arg1:T22,Arg2:T36,I3A is NOT ANTAGONIST of cytokine
15126366,CPR:3,Y ,INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T24,PMA is INDIRECT-UPREGULATOR of interleukin 6
15126366,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T24,PMA is NOT DOWNREGULATOR of interleukin 6
15126366,CPR:7,Y ,NOT INHIBITOR,Arg1:T2,Arg2:T24,PMA is NOT INHIBITOR of interleukin 6
15126366,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T24,PMA is NOT INDIRECT-DOWNREGULATOR of interleukin 6
15126366,CPR:8,Y ,NOT AGONIST,Arg1:T2,Arg2:T24,PMA is NOT AGONIST of interleukin 6
15126366,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T24,PMA is NOT AGONIST-ACTIVATOR of interleukin 6
15126366,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T24,PMA is NOT AGONIST-INHIBITOR of interleukin 6
15126366,CPR:9,Y ,NOT ANTAGONIST,Arg1:T2,Arg2:T24,PMA is NOT ANTAGONIST of interleukin 6
15126366,CPR:3,Y ,INDIRECT-UPREGULATOR,Arg1:T2,Arg2:T36,PMA is INDIRECT-UPREGULATOR of cytokine
15126366,CPR:7,Y ,NOT DOWNREGULATOR,Arg1:T2,Arg2:T36,PMA is NOT DOWNREGULATOR of cytokine
15126366,CPR:7,Y ,NOT INHIBITOR,Arg1:T2,Arg2:T36,PMA is NOT INHIBITOR of cytokine
15126366,CPR:7,Y ,NOT INDIRECT-DOWNREGULATOR,Arg1:T2,Arg2:T36,PMA is NOT INDIRECT-DOWNREGULATOR of cytokine
15126366,CPR:8,Y ,NOT AGONIST,Arg1:T2,Arg2:T36,PMA is NOT AGONIST of cytokine
15126366,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T2,Arg2:T36,PMA is NOT AGONIST-ACTIVATOR of cytokine
15126366,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T2,Arg2:T36,PMA is NOT AGONIST-INHIBITOR of cytokine
15126366,CPR:9,Y ,NOT ANTAGONIST,Arg1:T2,Arg2:T36,PMA is NOT ANTAGONIST of cytokine
DOC ID,Relation ID,Relation Type,Relation Name,Term 1,Term 2,abstract
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T15,Arg2:T37,doxorubicin is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T15,Arg2:T37,doxorubicin is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T15,Arg2:T37,doxorubicin is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T15,Arg2:T37,doxorubicin is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T15,Arg2:T37,doxorubicin is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T15,Arg2:T37,doxorubicin is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T15,Arg2:T37,doxorubicin is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T16,Arg2:T36,etoposide is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T16,Arg2:T36,etoposide is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T16,Arg2:T36,etoposide is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T16,Arg2:T36,etoposide is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T16,Arg2:T36,etoposide is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T16,Arg2:T36,etoposide is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T16,Arg2:T36,etoposide is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T16,Arg2:T36,etoposide is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T16,Arg2:T37,etoposide is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T16,Arg2:T37,etoposide is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T16,Arg2:T37,etoposide is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T16,Arg2:T37,etoposide is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T16,Arg2:T37,etoposide is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T16,Arg2:T37,etoposide is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T16,Arg2:T37,etoposide is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T16,Arg2:T37,etoposide is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T17,Arg2:T36,mitoxantrone is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T17,Arg2:T36,mitoxantrone is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T17,Arg2:T36,mitoxantrone is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T17,Arg2:T36,mitoxantrone is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T17,Arg2:T36,mitoxantrone is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T17,Arg2:T36,mitoxantrone is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T17,Arg2:T36,mitoxantrone is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T17,Arg2:T36,mitoxantrone is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T17,Arg2:T37,mitoxantrone is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T17,Arg2:T37,mitoxantrone is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T17,Arg2:T37,mitoxantrone is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T17,Arg2:T37,mitoxantrone is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T17,Arg2:T37,mitoxantrone is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T17,Arg2:T37,mitoxantrone is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T17,Arg2:T37,mitoxantrone is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T17,Arg2:T37,mitoxantrone is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T18,Arg2:T36,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T18,Arg2:T37,4'-(9-acridinylamino)methanesulfon-m-anisidide is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T20,Arg2:T38,amonafide is INHIBITOR of TOP2
11278845,CPR:10,Y ,NOT UPREGULATOR,Arg1:T20,Arg2:T38,amonafide is NOT UPREGULATOR of TOP2
11278845,CPR:10,Y ,NOT ACTIVATOR,Arg1:T20,Arg2:T38,amonafide is NOT ACTIVATOR of TOP2
11278845,CPR:10,Y ,NOT INDIRECT-UPREGULATOR,Arg1:T20,Arg2:T38,amonafide is NOT INDIRECT-UPREGULATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST,Arg1:T20,Arg2:T38,amonafide is NOT AGONIST of TOP2
11278845,CPR:8,Y ,NOT AGONIST-ACTIVATOR,Arg1:T20,Arg2:T38,amonafide is NOT AGONIST-ACTIVATOR of TOP2
11278845,CPR:8,Y ,NOT AGONIST-INHIBITOR,Arg1:T20,Arg2:T38,amonafide is NOT AGONIST-INHIBITOR of TOP2
11278845,CPR:9,Y ,NOT ANTAGONIST,Arg1:T20,Arg2:T38,amonafide is NOT ANTAGONIST of TOP2
11278845,CPR:4,Y ,INHIBITOR,Arg1:T21,Arg2:T38,batracylin is INHIBITOR of TOP2
